Country,State,City,Station,Latitude,Longitude,Last Update,Pollutant,Min,Max,Avg,AQI,Predominant Parameter
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",21.194815,81.314770,20-11-2023 12:00:00,PM2.5,63,100,82,99,PM10
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",21.194815,81.314770,20-11-2023 12:00:00,PM10,69,121,99,99,PM10
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",21.194815,81.314770,20-11-2023 12:00:00,NO2,15,24,19,99,PM10
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",21.194815,81.314770,20-11-2023 12:00:00,NH3,6,6,6,99,PM10
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",21.194815,81.314770,20-11-2023 12:00:00,SO2,10,12,11,99,PM10
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",21.194815,81.314770,20-11-2023 12:00:00,CO,29,46,36,99,PM10
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",21.194815,81.314770,20-11-2023 12:00:00,OZONE,4,7,4,99,PM10
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",21.185571,81.343175,20-11-2023 12:00:00,PM2.5,28,60,41,49,PM10
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",21.185571,81.343175,20-11-2023 12:00:00,PM10,30,76,49,49,PM10
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",21.185571,81.343175,20-11-2023 12:00:00,NO2,4,7,6,49,PM10
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",21.185571,81.343175,20-11-2023 12:00:00,NH3,1,2,1,49,PM10
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",21.185571,81.343175,20-11-2023 12:00:00,SO2,8,17,11,49,PM10
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",21.185571,81.343175,20-11-2023 12:00:00,CO,27,62,40,49,PM10
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",21.185571,81.343175,20-11-2023 12:00:00,OZONE,9,47,16,49,PM10
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",21.224231,81.408350,20-11-2023 12:00:00,PM2.5,49,148,86,104,PM10
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",21.224231,81.408350,20-11-2023 12:00:00,PM10,62,130,104,104,PM10
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",21.224231,81.408350,20-11-2023 12:00:00,NO2,21,57,38,104,PM10
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",21.224231,81.408350,20-11-2023 12:00:00,NH3,8,9,8,104,PM10
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",21.224231,81.408350,20-11-2023 12:00:00,SO2,15,80,43,104,PM10
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",21.224231,81.408350,20-11-2023 12:00:00,CO,12,36,24,104,PM10
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",21.224231,81.408350,20-11-2023 12:00:00,OZONE,25,84,37,104,PM10
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",22.08815,82.13737,20-11-2023 12:00:00,PM2.5,18,48,29,40,PM10
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",22.08815,82.13737,20-11-2023 12:00:00,PM10,25,69,40,40,PM10
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",22.08815,82.13737,20-11-2023 12:00:00,NO2,6,6,6,40,PM10
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",22.118125,83.140608,20-11-2023 12:00:00,PM2.5,18,47,34,62,CO
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",22.118125,83.140608,20-11-2023 12:00:00,PM10,25,88,49,62,CO
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",22.118125,83.140608,20-11-2023 12:00:00,NO2,6,57,16,62,CO
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",22.118125,83.140608,20-11-2023 12:00:00,NH3,2,2,2,62,CO
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",22.118125,83.140608,20-11-2023 12:00:00,SO2,6,39,13,62,CO
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",22.118125,83.140608,20-11-2023 12:00:00,CO,40,95,62,62,CO
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",22.118125,83.140608,20-11-2023 12:00:00,OZONE,5,57,14,62,CO
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",22.368195,82.746431,20-11-2023 12:00:00,PM2.5,18,53,26,61,PM10
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",22.368195,82.746431,20-11-2023 12:00:00,PM10,14,133,61,61,PM10
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",22.368195,82.746431,20-11-2023 12:00:00,NO2,23,31,27,61,PM10
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",22.368195,82.746431,20-11-2023 12:00:00,NH3,1,3,2,61,PM10
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",22.368195,82.746431,20-11-2023 12:00:00,SO2,6,9,8,61,PM10
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",22.368195,82.746431,20-11-2023 12:00:00,CO,14,26,23,61,PM10
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",22.368195,82.746431,20-11-2023 12:00:00,OZONE,NA,NA,NA,61,PM10
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",22.348441,82.549611,20-11-2023 12:00:00,PM2.5,9,36,23,61,NO2
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",22.348441,82.549611,20-11-2023 12:00:00,PM10,22,87,42,61,NO2
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",22.348441,82.549611,20-11-2023 12:00:00,NO2,57,65,61,61,NO2
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",22.348441,82.549611,20-11-2023 12:00:00,NH3,3,5,5,61,NO2
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",22.348441,82.549611,20-11-2023 12:00:00,SO2,8,13,10,61,NO2
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",22.348441,82.549611,20-11-2023 12:00:00,CO,20,34,23,61,NO2
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",22.348441,82.549611,20-11-2023 12:00:00,OZONE,47,50,47,61,NO2
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",22.1910172,83.5197009,20-11-2023 12:00:00,PM2.5,7,32,18,31,PM10
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",22.1910172,83.5197009,20-11-2023 12:00:00,PM10,11,111,31,31,PM10
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",22.1910172,83.5197009,20-11-2023 12:00:00,NO2,7,27,13,31,PM10
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",22.1910172,83.5197009,20-11-2023 12:00:00,NH3,1,2,2,31,PM10
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",22.1910172,83.5197009,20-11-2023 12:00:00,SO2,7,11,9,31,PM10
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",22.1910172,83.5197009,20-11-2023 12:00:00,CO,16,30,20,31,PM10
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",22.1910172,83.5197009,20-11-2023 12:00:00,OZONE,9,61,25,31,PM10
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",21.258815,81.578979,20-11-2023 12:00:00,PM2.5,NA,NA,NA,,
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",21.258815,81.578979,20-11-2023 12:00:00,PM10,NA,NA,NA,,
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",21.258815,81.578979,20-11-2023 12:00:00,NO2,NA,NA,NA,,
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",21.258815,81.578979,20-11-2023 12:00:00,SO2,NA,NA,NA,,
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",21.258815,81.578979,20-11-2023 12:00:00,CO,NA,NA,NA,,
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",21.258815,81.578979,20-11-2023 12:00:00,OZONE,NA,NA,NA,,
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",21.219665,81.630094,20-11-2023 12:00:00,PM2.5,34,59,43,49,PM10
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",21.219665,81.630094,20-11-2023 12:00:00,PM10,31,75,49,49,PM10
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",21.219665,81.630094,20-11-2023 12:00:00,NO2,38,69,46,49,PM10
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",21.219665,81.630094,20-11-2023 12:00:00,NH3,1,1,1,49,PM10
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",21.219665,81.630094,20-11-2023 12:00:00,SO2,3,4,3,49,PM10
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",21.219665,81.630094,20-11-2023 12:00:00,CO,28,76,37,49,PM10
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",21.219665,81.630094,20-11-2023 12:00:00,OZONE,3,23,4,49,PM10
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",21.371751,81.664929,20-11-2023 12:00:00,PM2.5,27,53,40,104,PM10
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",21.371751,81.664929,20-11-2023 12:00:00,PM10,60,193,104,104,PM10
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",21.371751,81.664929,20-11-2023 12:00:00,NO2,11,31,24,104,PM10
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",21.371751,81.664929,20-11-2023 12:00:00,NH3,10,13,12,104,PM10
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",21.371751,81.664929,20-11-2023 12:00:00,SO2,2,6,3,104,PM10
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",21.371751,81.664929,20-11-2023 12:00:00,CO,31,59,49,104,PM10
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",21.371751,81.664929,20-11-2023 12:00:00,OZONE,3,10,3,104,PM10
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",22.06631475,83.33820077,20-11-2023 12:00:00,PM2.5,NA,NA,NA,,
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",22.06631475,83.33820077,20-11-2023 12:00:00,PM10,NA,NA,NA,,
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",22.06631475,83.33820077,20-11-2023 12:00:00,NO2,NA,NA,NA,,
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",22.06631475,83.33820077,20-11-2023 12:00:00,NH3,NA,NA,NA,,
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",22.06631475,83.33820077,20-11-2023 12:00:00,SO2,NA,NA,NA,,
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",22.06631475,83.33820077,20-11-2023 12:00:00,CO,24,26,26,,
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",22.06631475,83.33820077,20-11-2023 12:00:00,OZONE,36,42,36,,
India,Delhi,Delhi,"Alipur, Delhi - DPCC",28.815329,77.153010,20-11-2023 12:00:00,PM2.5,303,443,365,365,PM2.5
India,Delhi,Delhi,"Alipur, Delhi - DPCC",28.815329,77.153010,20-11-2023 12:00:00,PM10,127,348,210,365,PM2.5
India,Delhi,Delhi,"Alipur, Delhi - DPCC",28.815329,77.153010,20-11-2023 12:00:00,NO2,22,110,48,365,PM2.5
India,Delhi,Delhi,"Alipur, Delhi - DPCC",28.815329,77.153010,20-11-2023 12:00:00,NH3,8,13,10,365,PM2.5
India,Delhi,Delhi,"Alipur, Delhi - DPCC",28.815329,77.153010,20-11-2023 12:00:00,SO2,2,23,9,365,PM2.5
India,Delhi,Delhi,"Alipur, Delhi - DPCC",28.815329,77.153010,20-11-2023 12:00:00,CO,35,112,70,365,PM2.5
India,Delhi,Delhi,"Alipur, Delhi - DPCC",28.815329,77.153010,20-11-2023 12:00:00,OZONE,5,199,17,365,PM2.5
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.647622,77.3158090,20-11-2023 12:00:00,PM2.5,187,500,359,359,PM2.5
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.647622,77.3158090,20-11-2023 12:00:00,PM10,133,500,323,359,PM2.5
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.647622,77.3158090,20-11-2023 12:00:00,NO2,22,80,51,359,PM2.5
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.647622,77.3158090,20-11-2023 12:00:00,NH3,5,13,10,359,PM2.5
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.647622,77.3158090,20-11-2023 12:00:00,SO2,1,18,7,359,PM2.5
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.647622,77.3158090,20-11-2023 12:00:00,OZONE,7,241,48,359,PM2.5
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",28.695381,77.181665,20-11-2023 12:00:00,PM2.5,136,367,309,343,PM10
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",28.695381,77.181665,20-11-2023 12:00:00,PM10,157,447,343,343,PM10
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",28.695381,77.181665,20-11-2023 12:00:00,NO2,22,52,35,343,PM10
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",28.695381,77.181665,20-11-2023 12:00:00,NH3,4,7,5,343,PM10
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",28.695381,77.181665,20-11-2023 12:00:00,SO2,4,11,6,343,PM10
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",28.695381,77.181665,20-11-2023 12:00:00,OZONE,2,7,3,343,PM10
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",28.4706914,77.1099364,20-11-2023 12:00:00,PM2.5,156,356,261,261,PM2.5
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",28.4706914,77.1099364,20-11-2023 12:00:00,PM10,143,412,206,261,PM2.5
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",28.4706914,77.1099364,20-11-2023 12:00:00,NO2,6,7,7,261,PM2.5
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",28.4706914,77.1099364,20-11-2023 12:00:00,CO,53,95,86,261,PM2.5
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",28.4706914,77.1099364,20-11-2023 12:00:00,OZONE,20,29,22,261,PM2.5
India,Delhi,Delhi,"Bawana, Delhi - DPCC",28.776200,77.051074,20-11-2023 12:00:00,PM2.5,309,500,416,416,PM2.5
India,Delhi,Delhi,"Bawana, Delhi - DPCC",28.776200,77.051074,20-11-2023 12:00:00,PM10,177,500,367,416,PM2.5
India,Delhi,Delhi,"Bawana, Delhi - DPCC",28.776200,77.051074,20-11-2023 12:00:00,NO2,9,83,26,416,PM2.5
India,Delhi,Delhi,"Bawana, Delhi - DPCC",28.776200,77.051074,20-11-2023 12:00:00,NH3,10,14,11,416,PM2.5
India,Delhi,Delhi,"Bawana, Delhi - DPCC",28.776200,77.051074,20-11-2023 12:00:00,SO2,3,9,4,416,PM2.5
India,Delhi,Delhi,"Bawana, Delhi - DPCC",28.776200,77.051074,20-11-2023 12:00:00,CO,45,125,100,416,PM2.5
India,Delhi,Delhi,"Bawana, Delhi - DPCC",28.776200,77.051074,20-11-2023 12:00:00,OZONE,4,131,36,416,PM2.5
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",28.7256504,77.2011573,20-11-2023 12:00:00,PM2.5,148,397,320,320,PM2.5
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",28.7256504,77.2011573,20-11-2023 12:00:00,PM10,115,400,247,320,PM2.5
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",28.7256504,77.2011573,20-11-2023 12:00:00,NO2,4,7,6,320,PM2.5
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",28.7256504,77.2011573,20-11-2023 12:00:00,CO,109,119,117,320,PM2.5
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",28.7256504,77.2011573,20-11-2023 12:00:00,OZONE,8,139,12,320,PM2.5
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",28.5512005,77.2735737,20-11-2023 12:00:00,PM2.5,74,343,259,259,PM2.5
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",28.5512005,77.2735737,20-11-2023 12:00:00,PM10,108,397,229,259,PM2.5
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",28.5512005,77.2735737,20-11-2023 12:00:00,NO2,23,33,27,259,PM2.5
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",28.5512005,77.2735737,20-11-2023 12:00:00,CO,12,108,106,259,PM2.5
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",28.5512005,77.2735737,20-11-2023 12:00:00,OZONE,15,71,38,259,PM2.5
India,Delhi,Delhi,"DTU, Delhi - CPCB",28.7500499,77.1112615,20-11-2023 12:00:00,PM2.5,74,336,220,283,PM10
India,Delhi,Delhi,"DTU, Delhi - CPCB",28.7500499,77.1112615,20-11-2023 12:00:00,PM10,141,455,283,283,PM10
India,Delhi,Delhi,"DTU, Delhi - CPCB",28.7500499,77.1112615,20-11-2023 12:00:00,NO2,136,401,245,283,PM10
India,Delhi,Delhi,"DTU, Delhi - CPCB",28.7500499,77.1112615,20-11-2023 12:00:00,NH3,12,49,25,283,PM10
India,Delhi,Delhi,"DTU, Delhi - CPCB",28.7500499,77.1112615,20-11-2023 12:00:00,SO2,31,33,32,283,PM10
India,Delhi,Delhi,"DTU, Delhi - CPCB",28.7500499,77.1112615,20-11-2023 12:00:00,CO,46,116,102,283,PM10
India,Delhi,Delhi,"DTU, Delhi - CPCB",28.7500499,77.1112615,20-11-2023 12:00:00,OZONE,6,23,7,283,PM10
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.498571,77.264840,20-11-2023 12:00:00,PM2.5,257,423,340,340,PM2.5
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.498571,77.264840,20-11-2023 12:00:00,PM10,141,402,226,340,PM2.5
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.498571,77.264840,20-11-2023 12:00:00,NO2,13,74,38,340,PM2.5
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.498571,77.264840,20-11-2023 12:00:00,NH3,6,12,9,340,PM2.5
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.498571,77.264840,20-11-2023 12:00:00,SO2,3,22,6,340,PM2.5
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.498571,77.264840,20-11-2023 12:00:00,CO,40,117,103,340,PM2.5
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.498571,77.264840,20-11-2023 12:00:00,OZONE,3,98,24,340,PM2.5
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006,20-11-2023 12:00:00,PM2.5,277,500,384,384,PM2.5
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006,20-11-2023 12:00:00,PM10,163,500,343,384,PM2.5
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006,20-11-2023 12:00:00,NO2,26,117,63,384,PM2.5
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006,20-11-2023 12:00:00,NH3,20,30,24,384,PM2.5
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006,20-11-2023 12:00:00,SO2,2,8,4,384,PM2.5
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006,20-11-2023 12:00:00,CO,32,130,110,384,PM2.5
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006,20-11-2023 12:00:00,OZONE,2,59,4,384,PM2.5
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",28.5627763,77.1180053,20-11-2023 12:00:00,PM2.5,208,436,328,328,PM2.5
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",28.5627763,77.1180053,20-11-2023 12:00:00,PM10,129,366,242,328,PM2.5
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",28.5627763,77.1180053,20-11-2023 12:00:00,NO2,6,49,26,328,PM2.5
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",28.5627763,77.1180053,20-11-2023 12:00:00,CO,46,132,119,328,PM2.5
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",28.5627763,77.1180053,20-11-2023 12:00:00,OZONE,1,76,5,328,PM2.5
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",28.6811736,77.3025234,20-11-2023 12:00:00,PM2.5,113,370,248,248,PM2.5
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",28.6811736,77.3025234,20-11-2023 12:00:00,PM10,122,412,189,248,PM2.5
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",28.6811736,77.3025234,20-11-2023 12:00:00,NO2,14,28,21,248,PM2.5
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",28.6811736,77.3025234,20-11-2023 12:00:00,NH3,8,14,12,248,PM2.5
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",28.6811736,77.3025234,20-11-2023 12:00:00,SO2,13,42,18,248,PM2.5
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",28.6811736,77.3025234,20-11-2023 12:00:00,CO,52,118,86,248,PM2.5
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",28.6811736,77.3025234,20-11-2023 12:00:00,OZONE,10,144,24,248,PM2.5
India,Delhi,Delhi,"ITO, Delhi - CPCB",28.628624,77.241060,20-11-2023 12:00:00,PM2.5,228,415,321,321,PM2.5
India,Delhi,Delhi,"ITO, Delhi - CPCB",28.628624,77.241060,20-11-2023 12:00:00,PM10,129,371,204,321,PM2.5
India,Delhi,Delhi,"ITO, Delhi - CPCB",28.628624,77.241060,20-11-2023 12:00:00,NO2,52,419,242,321,PM2.5
India,Delhi,Delhi,"ITO, Delhi - CPCB",28.628624,77.241060,20-11-2023 12:00:00,NH3,4,25,14,321,PM2.5
India,Delhi,Delhi,"ITO, Delhi - CPCB",28.628624,77.241060,20-11-2023 12:00:00,SO2,4,26,15,321,PM2.5
India,Delhi,Delhi,"ITO, Delhi - CPCB",28.628624,77.241060,20-11-2023 12:00:00,CO,14,148,110,321,PM2.5
India,Delhi,Delhi,"ITO, Delhi - CPCB",28.628624,77.241060,20-11-2023 12:00:00,OZONE,37,105,38,321,PM2.5
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",28.732820,77.170633,20-11-2023 12:00:00,PM2.5,277,469,402,402,PM2.5
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",28.732820,77.170633,20-11-2023 12:00:00,PM10,165,477,377,402,PM2.5
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",28.732820,77.170633,20-11-2023 12:00:00,NO2,11,28,20,402,PM2.5
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",28.732820,77.170633,20-11-2023 12:00:00,NH3,10,25,20,402,PM2.5
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",28.732820,77.170633,20-11-2023 12:00:00,SO2,11,48,21,402,PM2.5
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",28.732820,77.170633,20-11-2023 12:00:00,CO,40,124,83,402,PM2.5
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",28.732820,77.170633,20-11-2023 12:00:00,OZONE,10,102,18,402,PM2.5
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",28.580280,77.233829,20-11-2023 12:00:00,PM2.5,223,407,325,325,PM2.5
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",28.580280,77.233829,20-11-2023 12:00:00,PM10,139,328,208,325,PM2.5
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",28.580280,77.233829,20-11-2023 12:00:00,NO2,12,123,33,325,PM2.5
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",28.580280,77.233829,20-11-2023 12:00:00,NH3,11,18,13,325,PM2.5
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",28.580280,77.233829,20-11-2023 12:00:00,SO2,1,33,12,325,PM2.5
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",28.580280,77.233829,20-11-2023 12:00:00,CO,18,141,106,325,PM2.5
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",28.580280,77.233829,20-11-2023 12:00:00,OZONE,13,101,31,325,PM2.5
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",28.5918245,77.2273074,20-11-2023 12:00:00,PM2.5,186,386,283,283,PM2.5
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",28.5918245,77.2273074,20-11-2023 12:00:00,PM10,134,318,172,283,PM2.5
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",28.5918245,77.2273074,20-11-2023 12:00:00,NO2,6,8,7,283,PM2.5
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",28.5918245,77.2273074,20-11-2023 12:00:00,CO,97,124,122,283,PM2.5
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",28.5918245,77.2273074,20-11-2023 12:00:00,OZONE,8,98,28,283,PM2.5
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",28.611281,77.237738,20-11-2023 12:00:00,PM2.5,257,429,332,332,PM2.5
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",28.611281,77.237738,20-11-2023 12:00:00,PM10,143,416,238,332,PM2.5
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",28.611281,77.237738,20-11-2023 12:00:00,NO2,11,101,44,332,PM2.5
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",28.611281,77.237738,20-11-2023 12:00:00,NH3,23,30,26,332,PM2.5
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",28.611281,77.237738,20-11-2023 12:00:00,SO2,1,9,6,332,PM2.5
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",28.611281,77.237738,20-11-2023 12:00:00,CO,20,104,83,332,PM2.5
